ID_IBGE;UF;REGIAO;DOMICIL;REDE
4122404;PR;4;  18406;  17274
2104404;MA;2;   4559;   3600
3120102;NA;3;   1218;   1060
3530300;SP;3;  17460;  16544
4304408;RS;4;  12931;  12278
2201309;PI;2;    796;    646
5216908;GO;5;    901;    411
1300060;NA;1;   1652;   1094
4219101;SC;4;   1057;    564
3157104;MG;3;   1980;   1676
4119954;PR;4;   7077;   6718
3557006;SP;3;  31953;  31075
2100550;NA;2;   1503;    760
4309506;RS;4;   2697;   2630
2409407;RN;2;   8032;   7658
4316501;RS;4;   2186;   1870
4319737;RS;4;    735;    704
2101350;MA;2;   1397;    777
3506409;NA;3;   2392;   2202
2917805;BA;2;   4584;   2125
3509957;SP;3;   1205;   1120
4312153;RS;4;   1324;   1285
3503604;SP;3;   3028;   2931
4305355;RS;4;  10094;   9772
4105508;PR;4;  22481;  20401
5104526;MT;5;   1559;   1037
4301636;RS;4;   3784;   1955
4213609;SC;4;  10442;   8688
2304905;CE;2;   3009;   2567
5007695;MS;5;   7078;   6058
2515005;PB;2;   1773;    874
3141900;MG;3;   1128;   1030
2208874;NA;2;   1214;    881
2603900;PE;2;   5380;   2542
3167608;MG;3;   5430;   2414
3201308;ES;3; 107932; 104940
4123501;PR;4;   7755;   7290
3510401;SP;3;  13988;  12992
3505203;SP;3;   9992;   9468
1505908;NA;1;   6060;   3044
3500402;SP;3;   2506;   2165
3506805;SP;3;   3311;   3089
2501500;PB;2;   5930;   2789
4318440;RS;4;    907;    779
3162955;MG;3;   5647;   5402
3510153;NA;3;   1218;   1150
4321709;RS;4;   7883;   5156
2917003;BA;2;   9991;   4886
1502855;NA;1;   2648;   1877
4313441;NA;4;    721;    693
2916500;BA;2;   9000;   6487
1711803;TO;1;    678;    314
2922250;BA;2;   2635;   1801
4302352;RS;4;   3848;   3034
3135100;MG;3;  18386;  17252
2806305;SE;2;   3301;   1647
4125506;PR;4;  80714;  71911
2921203;BA;2;   8120;   6735
2500403;PB;2;   5434;   2484
2912004;BA;2;   2798;   2465
4316758;RS;4;   1918;   1708
4218954;SC;4;    793;    373
4202453;SC;4;   4616;   3495
2208551;NA;2;    671;    522
2512754;PB;2;   1279;    590
2206357;PI;2;   1712;    961
2301703;CE;2;   7097;   3290
2107456;NA;2;   3259;   1717
2111631;NA;2;   1396;    894
2308906;CE;2;   5336;   4002
4300604;RS;4;  60211;  58403
2200202;PI;2;   4723;   4098
2616308;PE;2;   8064;   6354
2401206;RN;2;   3443;   2918
3203130;ES;3;   4970;   4478
5003702;MS;5;  60851;  48554
2204550;PI;2;   1072;    585
4321857;RS;4;   1425;   1267
2413359;NA;2;   2789;   2321
1502608;NA;1;   2787;   2161
4126256;PR;4;  25976;  24904
4301701;RS;4;   2096;   1471
4303301;RS;4;   1720;   1673
2307304;CE;2;  69151;  64030
2929800;BA;2;   3539;   2770
3159506;MG;3;   1787;    799
3533502;SP;3;  12227;  11294
2915007;BA;2;   4071;   3145
1715259;TO;1;    654;    530
2211308;PI;2;   6149;   5490
2500809;PB;2;   5004;   2384
3166501;MG;3;   1118;    537
3142007;MG;3;   3742;   3233
3152600;NA;3;   1983;   1264
3534609;SP;3;  10017;   9393
4215059;NA;4;    730;    334
3123106;MG;3;   1483;    664
4105805;PR;4;  63624;  61768
3170800;MG;3;  10759;   9763
2104677;NA;2;   5815;   2780
1720853;TO;1;    551;    247
3107406;MG;3;  14536;  13476
2205904;PI;2;   1389;   1065
2703502;AL;2;   1688;    817
3103009;MG;3;   2874;   1289
2805406;SE;2;   7807;   5765
2111672;NA;2;   1316;    810
2510808;PB;2;  28869;  27410
3101607;MG;3;  23206;  21819
4309555;RS;4;   1419;   1076
3531100;SP;3;  14588;  14147
4323358;NA;4;    679;    567
2920908;BA;2;   4102;   3293
2503407;NA;2;   1031;    484
2207504;PI;2;   3766;   2746
1718501;TO;1;    903;    491
2311264;CE;2;   5722;   2823
2306603;CE;2;   4787;   2411
3548401;SP;3;   1347;   1294
4200804;SC;4;   1977;   1049
4322525;NA;4;   1164;    533
2612901;PE;2;   3177;   1726
4312179;RS;4;    620;    601
2921302;BA;2;   3118;   2654
4310413;NA;4;    756;    703
1302108;NA;1;   1265;    595
2513406;PB;2;   4353;   3884
2805802;SE;2;   5033;   2483
2706406;AL;2;   6076;   4662
2303501;CE;2;  18793;   8539
1101468;RO;1;    700;    328
4319356;RS;4;   1054;    905
3105608;MG;3;  39566;  34937
2105963;NA;2;   2404;   1467
2604601;PE;2;   6743;   3087
3546405;SP;3;  13976;  12707
4317905;RS;4;   4856;   4290
2401859;RN;2;   1606;   1320
3153301;NA;3;    760;    620
2922854;BA;2;   2120;   1624
3152170;MG;3;   3063;   1435
3504206;SP;3;   4721;   4237
3148707;MG;3;   6543;   5584
2703106;AL;2;   7096;   3374
5102637;MT;5;   8397;   7759
2304707;NA;2;  13199;   7100
1720804;NA;1;   2416;   1851
2906873;BA;2;   8354;   7449
2905305;BA;2;   4740;   3767
2408706;RN;2;   1100;    921
3201803;ES;3;   1397;    630
3537156;SP;3;    901;    748
4208104;SC;4;   6013;   3060
4306205;RS;4;   4195;   3092
3514601;SP;3;   2382;   2295
2111029;NA;2;   2609;   1440
3121100;NA;3;   2420;   1115
2105922;MA;2;   2684;   2012
2205458;NA;2;   1266;    665
2932804;BA;2;   5081;   4359
4125357;PR;4;   1988;   1925
1100304;RO;1;  23506;  22200
3109402;MG;3;   7459;   6460
4216909;SC;4;   6832;   5104
2411908;RN;2;   1160;    975
4204251;SC;4;   4776;   4285
3168705;MG;3;  24520;  22903
3553955;NA;3;   3973;   3737
3153608;NA;3;   2701;   2534
2912608;BA;2;   1400;    722
2606507;NA;2;   4790;   2421
2927804;BA;2;   1761;   1429
3115003;MG;3;   1041;    660
3205002;ES;3; 124994; 120665
2207850;PI;2;   1058;    540
4120804;PR;4;   6071;   5648
2105906;MA;2;   3684;   1907
5102850;NA;5;   2513;   1202
4302709;RS;4;   6746;   6475
4316303;RS;4;   2383;   2286
4304697;RS;4;    855;    739
5107875;MT;5;   5390;   4496
2514602;PB;2;    881;    421
2933109;BA;2;   2811;   2345
2906402;BA;2;   2553;   1207
4319208;RS;4;   2006;   1879
2900900;BA;2;   1961;   1582
4209151;SC;4;   1307;    652
3103504;MG;3;  35449;  32692
2502904;PB;2;   1826;   1478
1721208;TO;1;   6197;   5639
4202701;SC;4;   1467;   1017
5107958;MT;5;  25605;  22448
2800209;SE;2;   5983;   4872
4312302;RS;4;   1626;   1144
1506906;NA;1;   1547;   1125
3527603;NA;3;   3210;   3101
3116100;MG;3;   3702;   1717
2606705;PE;2;   2292;   1101
2911659;BA;2;   2667;   1277
3540903;NA;3;   5083;   4729
2305357;NA;2;   5222;   4287
1705102;TO;1;    927;    425
3103751;NA;3;   1795;   1710
2412609;RN;2;   4527;   3796
3162559;MG;3;   3046;   1427
4209904;SC;4;   3242;   2079
4213500;NA;4;   5172;   4290
4211702;SC;4;   6671;   4917
4306759;RS;4;    642;    507
3556800;SP;3;   5387;   5181
2804201;SE;2;   3628;   2723
2917334;BA;2;   2760;   1317
2511004;NA;2;    992;    746
4114203;PR;4;  10723;  10072
2107258;MA;2;   1188;    633
3551306;SP;3;   1054;    819
3137205;MG;3;  13976;  13401
3522505;SP;3;  57604;  54759
2508307;PB;2;   7180;   3265
2920452;BA;2;   2829;   1542
3153905;MG;3;   4379;   4224
2910057;BA;2;  19888;  18245
4319125;NA;4;   1123;    526
3515608;SP;3;   1852;   1600
4321006;RS;4;   3527;   3214
2922904;BA;2;   6904;   5382
1300680;NA;1;   2738;   1538
4205456;SC;4;   6934;   5634
3529807;NA;3;   3673;   3523
2307700;CE;2;  28984;  24027
4320578;RS;4;    702;    669
4103701;PR;4;  30370;  29046
3204054;ES;3;   7165;   6547
5107800;NA;5;   5573;   2567
4206009;SC;4;   4116;   3816
3100500;MG;3;   3047;   1401
2300804;CE;2;   2002;   1563
2201002;PI;2;   1250;    652
2615201;PE;2;   2421;   1876
2506707;PB;2;   2906;   1470
5105176;MT;5;   3184;   1471
1304302;AM;1;   3410;   2645
2311009;CE;2;   3398;   2518
2206951;NA;2;    913;    450
4308904;RS;4;   5632;   4798
2409902;RN;2;   3856;   3453
2802007;SE;2;   1189;    970
2601706;PE;2;  22192;  19577
2801306;SE;2;   8382;   7074
2106904;MA;2;   7473;   5023
2410900;RN;2;   1846;   1476
3536703;SP;3;  12292;  11351
3546900;SP;3;   2410;   2317
2205276;NA;2;   1299;    659
2311355;CE;2;   4652;   3620
3514106;SP;3;   7619;   7249
4303707;RS;4;   2070;   1991
3306156;RJ;3;   2852;   1313
2612406;PE;2;   5984;   4788
2923050;BA;2;   3644;   2595
3504602;SP;3;   4710;   4357
3510104;SP;3;    868;    739
2918605;BA;2;   2382;   2048
3150406;MG;3;   1556;    722
1300409;NA;1;   4443;   2197
3544103;SP;3;  13191;  12564
3160801;MG;3;   1314;   1215
3305158;RJ;3;   6501;   3138
1304005;NA;1;   1736;    848
3539509;SP;3;  10616;  10202
1500958;NA;1;   5839;   3311
2108801;MA;2;   4165;   2277
2925105;BA;2;  12887;  10608
3544905;NA;3;   3234;   2970
2108702;MA;2;   5395;   4059
1503457;NA;1;  11382;   6306
2211506;NA;2;    923;    611
2910859;BA;2;   4788;   3737
2414506;RN;2;   3122;   2616
3300704;RJ;3;  59443;  41270
3118007;MG;3;  14070;  13242
4218350;SC;4;   1093;   1008
2107605;MA;2;   4947;   3117
1300631;NA;1;   2886;   1527
2908002;BA;2;   6481;   5587
4218756;SC;4;   1396;    870
3201209;ES;3;  59511;  55827
3554003;SP;3;  32515;  30531
2513109;PB;2;   3532;   1781
4217303;SC;4;   2693;   1617
3538808;SP;3;   9290;   8439
4109807;PR;4;  15157;  14505
2706448;AL;2;   2830;   2408
2703759;NA;2;   2923;   2087
3149309;MG;3;  17510;  16652
3503802;SP;3;  13479;  11982
3156700;MG;3;  36479;  34936
2909703;BA;2;   3724;   2867
2513653;PB;2;    750;    589
2404002;RN;2;   1295;   1038
2913804;BA;2;   3836;   2085
2905503;BA;2;   3525;   2569
4206900;SC;4;   5515;   4304
2402808;RN;2;   1573;    771
2403509;RN;2;   2950;   2262
1705557;TO;1;   1437;   1314
4311908;RS;4;   1759;   1159
2203230;NA;2;   1131;    686
2210953;NA;2;    759;    408
2101806;MA;2;   1419;   1047
2922730;BA;2;   2408;   1969
5107263;NA;5;   1010;    475
4321501;RS;4;  12145;  10053
2102705;MA;2;   4713;   2691
5209705;GO;5;   5432;   2984
2922003;BA;2;  10541;   5157
2304269;NA;2;   2762;   2104
2206407;PI;2;   2854;   2297
2411205;RN;2;   9917;   8392
2306900;CE;2;  10138;   8278
3304110;RJ;3;   4959;   4732
2107803;NA;2;   8647;   5866
4307500;RS;4;   5093;   4330
3120300;MG;3;   1480;   1041
2924603;NA;2;   6062;   4392
4102802;PR;4;   4815;   4577
2605152;PE;2;   4652;   2242
4322327;NA;4;   1074;    538
2302909;CE;2;   4589;   2382
4319901;RS;4;  24487;  14518
2916302;BA;2;   2996;   2400
2414407;RN;2;   7910;   6306
4203907;SC;4;   7017;   6259
4117222;PR;4;   2564;   2388
3149952;MG;3;   2011;   1665
2311504;CE;2;   5877;   4637
3511706;SP;3;   4413;   4207
2600302;PE;2;   6871;   5586
4318465;RS;4;    709;    377
2309458;CE;2;   6779;   3500
2906204;BA;2;   6951;   5438
3202405;ES;3;  33379;  29978
3516705;SP;3;  13482;  12473
2615607;PE;2;   6894;   5900
2104651;MA;2;   2833;   1527
3115409;MG;3;    909;    424
1701309;TO;1;   1691;    781
1303569;NA;1;   6094;   2846
3164704;MG;3;  20736;  19204
3127701;MG;3;  81703;  78182
2507309;PB;2;   4055;   3148
3165537;MG;3;   7339;   7027
5205471;GO;5;   2096;   1765
4206702;SC;4;   6901;   6273
5201702;GO;5;   5703;   5446
2402105;RN;2;   2876;   1402
2100832;NA;2;   3390;   2485
2614709;PE;2;   3908;   1978
3126752;MG;3;   1663;    782
3535101;SP;3;   3174;   3037
3511300;SP;3;   2615;   2096
3513702;SP;3;   9554;   8644
3117876;MG;3;   1698;   1625
1502103;PA;1;  23623;  11844
3146552;MG;3;   1635;    856
2914109;BA;2;   2730;   2145
2929107;BA;2;   5946;   2853
2201572;PI;2;    933;    469
3508603;SP;3;   9068;   8440
4322509;RS;4;  19835;  18226
2512747;PB;2;    930;    642
1400175;RR;1;   3634;   1712
2205532;PI;2;   1260;    698
3162450;MG;3;   2541;   1438
4312427;NA;4;    879;    818
4303103;RS;4;  38874;  33262
3551900;SP;3;   4656;   4452
1718550;TO;1;   1150;    725
2922201;BA;2;   2249;   1061
4214201;SC;4;   3104;   1742
3121704;NA;3;   1179;    558
2308807;CE;2;   2121;   1336
3544251;SP;3;   6122;   4955
3532504;NA;3;   2971;   2707
3553708;SP;3;  17416;  16391
5101605;NA;5;   2222;   1038
2202737;PI;2;   1015;    505
3526605;SP;3;   1859;   1727
3511201;SP;3;   2239;   2063
5105622;MT;5;   7916;   4684
2302602;CE;2;  15664;  12390
2505501;PB;2;    916;    447
4200507;SC;4;   1958;   1107
4312054;RS;4;   1435;   1069
3532900;SP;3;   2867;   2723
2920809;BA;2;   2902;   2006
2902401;BA;2;   3923;   3057
2605004;PE;2;   7218;   6127
3511904;SP;3;   2159;   2063
2930105;BA;2;  22072;  19816
1300805;NA;1;   6651;   3405
3522703;SP;3;  13188;  11990
3536406;NA;3;   1935;   1844
3556453;SP;3;  12541;  10962
2300408;CE;2;   4438;   2352
2512077;PB;2;   1187;    563
4120358;PR;4;   1832;   1350
4124509;PR;4;   1707;   1409
2410405;RN;2;   2151;   1159
2903003;BA;2;   4113;   3368
1713700;TO;1;    686;    329
2305100;CE;2;   1061;    506
2909604;BA;2;   6010;   4471
4319307;RS;4;   2043;   1943
3523206;SP;3;  15143;  14144
2902708;BA;2;  11471;   7478
4309308;RS;4;  31242;  29159
4117107;PR;4;   4170;   3814
3542107;SP;3;   2516;   2376
4307203;RS;4;   1651;    947
1300607;AM;1;   5950;   3100
2709301;AL;2;  15930;  13151
3538907;SP;3;   6542;   6031
3519402;SP;3;   3644;   3254
1716208;TO;1;   2874;   1357
2201945;NA;2;   1612;   1257
2112209;MA;2;  40487;  35137
2204352;NA;2;   1564;    829
4313490;RS;4;   1315;   1213
2703809;AL;2;   5515;   3084
2211001;PI;2; 222154; 207400
3549706;SP;3;  15885;  14227
3542404;SP;3;   5938;   5449
2801207;SE;2;   6258;   4933
3204955;ES;3;   3512;   1768
3525102;NA;3;  11134;  10532
3304607;RJ;3;   3462;   1694
4202537;NA;4;    766;    533
2403756;RN;2;    852;    677
2602506;PE;2;   2131;   1036
2400901;RN;2;   2087;   1616
4112108;PR;4;   6576;   5920
4107801;PR;4;   1728;   1551
2800100;SE;2;    682;    547
3100609;MG;3;   4164;   1957
2308005;CE;2;   9247;   6893
3306008;RJ;3;  24108;  22755
3535408;SP;3;   4628;   4410
3527405;SP;3;   6009;   5611
2900405;BA;2;   4585;   2380
3524006;SP;3;  13296;  10881
3548203;SP;3;   1995;   1015
2304657;CE;2;   4272;   2330
4304309;RS;4;   2159;   2040
3500709;SP;3;  10171;   9692
2105427;MA;2;   6620;   5585
2512804;PB;2;   2225;   1111
2111532;MA;2;   3012;   2448
3520905;NA;3;   4110;   3909
2902609;BA;2;   5716;   2862
2904209;BA;2;   2944;   1493
2705408;AL;2;   1696;   1034
5000252;MS;5;   1587;   1038
3140100;MG;3;   1308;   1119
2917904;BA;2;   2693;   1804
2103257;MA;2;   3515;   2765
5006002;MS;5;   5001;   4177
4111803;PR;4;  11993;  11065
2927606;BA;2;   4174;   2151
2210409;PI;2;   4979;   3285
2900355;BA;2;   4522;   2387
2901809;BA;2;   3084;   2522
2706604;AL;2;   2112;   1627
2306108;CE;2;   5574;   3962
3531902;SP;3;   8793;   8341
3101201;NA;3;   2037;   1019
4100400;PR;4;  30399;  28934
2204709;PI;2;   4166;   3264
2401503;RN;2;   1137;    901
2914406;BA;2;   6105;   4665
5004809;MS;5;   2004;   1526
4321907;RS;4;   8572;   7276
3531506;NA;3;   6019;   5530
4108007;PR;4;   3417;   3226
3509601;SP;3;  21958;  20215
2111409;MA;2;   5228;   3096
2800704;SE;2;   2026;   1395
2908309;BA;2;   5097;   2457
2915106;BA;2;   3691;   2758
3115300;MG;3;  22986;  21765
3524907;SP;3;   1648;   1032
4322707;RS;4;   8001;   7223
3164472;MG;3;   1712;    809
2210391;NA;2;    817;    530
2313906;CE;2;   3547;   2280
3537404;SP;3;   8048;   7577
4115408;PR;4;   4390;   2812
2405603;RN;2;   3857;   3165
5107768;MT;5;    717;    421
3552304;SP;3;   2420;   2088
2912905;BA;2;   5590;   4463
4316436;RS;4;   1039;    868
2513901;PB;2;   8447;   7107
3555356;NA;3;   1603;   1498
2109452;MA;2;   6552;   5143
5006309;MS;5;  13700;   8513
2210052;PI;2;   1386;   1001
2607505;PE;2;   7016;   3677
4300703;RS;4;   1929;   1668
3162500;MG;3;  27313;  25109
2612471;PE;2;   3335;   1650
2615706;PE;2;   4341;   2040
3128709;MG;3;  15617;  14540
2610004;PE;2;  15396;  12549
5214903;NA;5;   1126;    939
2700201;AL;2;   4666;   2359
2928950;BA;2;   2911;   2464
3116407;MG;3;   1433;    735
3516408;SP;3;  36267;  34407
2406601;RN;2;   2087;   1577
3508108;SP;3;   5190;   4775
2511202;PB;2;   7384;   3610
3131901;MG;3;  13247;  11995
4107652;PR;4;  23736;  22527
1501402;PA;1; 368877; 278477
2918803;BA;2;   6355;   3212
3502002;NA;3;   1374;   1098
3144656;MG;3;   2588;   1385
3518206;SP;3;  10007;   9310
3540804;SP;3;   4983;   4469
2503803;PB;2;   1703;   1333
2414308;RN;2;    675;    584
2412807;RN;2;   2410;   1990
3204203;ES;3;   5748;   5451
2310803;CE;2;   4354;   3026
2307809;CE;2;   5952;   4690
4100202;PR;4;   1974;    938
2919058;BA;2;   2437;   1826
4320701;RS;4;   4843;   4413
3556305;SP;3;   6171;   5822
2103125;NA;2;   1979;   1250
2806701;SE;2;  22379;  19628
3534807;NA;3;   2573;   2385
2210102;PI;2;   1062;    797
2604809;NA;2;   3324;   2443
2919603;BA;2;   3324;   2111
4101101;NA;4;   6662;   6294
2210631;PI;2;   1131;    755
2510501;PB;2;   1059;    563
2504108;PB;2;    590;    419
4205357;SC;4;    497;    449
3117405;MG;3;   1456;    713
3522307;SP;3;  42274;  39277
2511806;PB;2;   2940;   2296
1716653;TO;1;   1514;    725
2310704;CE;2;   9858;   7658
2302057;CE;2;   3682;   2455
3504404;SP;3;   3069;   2889
1700301;TO;1;   1322;   1145
3162104;MG;3;  10005;   8953
2923506;BA;2;   2441;   2081
3141108;MG;3;   9871;   9321
3143906;MG;3;  32810;  30301
5220686;GO;5;   1824;   1521
3503000;NA;3;   1649;   1540
2512903;PB;2;   6625;   3290
3556404;SP;3;  12366;  11594
3127800;MG;3;   3892;   1882
5206602;GO;5;   1035;    833
5107065;MT;5;   3657;   1999
2100956;MA;2;   6929;   3760
5201405;GO;5; 136382;  78422
5201207;GO;5;    350;    326
2512036;PB;2;    991;    626
3142908;MG;3;   6940;   5958
2202075;PI;2;    930;    655
2310951;CE;2;   2788;   1613
2303105;CE;2;   5102;   3734
2201150;PI;2;   2520;   1796
2410504;RN;2;   1349;    647
2905701;BA;2;  73991;  69095
4319752;RS;4;    636;    528
2312106;CE;2;   4510;   2419
2509206;PB;2;   3772;   1911
3204708;ES;3;  10256;   7172
1505700;PA;1;   5828;   2933
4107207;PR;4;  11667;   9098
3518701;SP;3;  84968;  79155
4308433;NA;4;    886;    679
3553203;SP;3;   1773;   1617
4316006;RS;4;   6696;   3782
5107941;MT;5;   3083;   1551
2513984;PB;2;   1004;    778
5215801;GO;5;    784;    716
2508109;PB;2;   1315;    693
2900702;BA;2;  41637;  38926
2609303;PE;2;   3586;   2255
2914802;BA;2;  63020;  59449
3508207;SP;3;   1373;   1114
4315909;RS;4;   2011;   1821
3305133;RJ;3;   2285;   1084
4205308;SC;4;   3200;   2343
2204501;PI;2;   2762;   2471
4305157;NA;4;    788;    737
5100607;MT;5;   2393;   2148
3302254;RJ;3;   9368;   8557
1702109;TO;1;  43848;  40836
1702554;TO;1;   4306;   3700
2900306;BA;2;   4103;   3145
4323804;RS;4;   3862;   3393
2923035;BA;2;   3051;   2332
2308377;CE;2;   3237;   1937
2203420;PI;2;   1103;    567
3552601;SP;3;   3751;   3475
3505351;SP;3;   1571;    746
2930501;BA;2;  21765;  18711
3553906;SP;3;   2023;   1868
2411809;RN;2;   1003;    825
4322905;RS;4;   1758;   1028
2707503;AL;2;   5092;   3278
3538105;SP;3;   4807;   4472
2203800;PI;2;   1300;    909
2400109;RN;2;   3293;   2922
4305439;RS;4;   1955;   1820
3140530;MG;3;   2202;   1046
2919009;BA;2;   1114;    611
3204005;ES;3;   6522;   3144
2917201;BA;2;   4973;   2472
4309753;NA;4;   1372;    716
1720150;TO;1;    345;    249
2907004;BA;2;   2375;   1589
2931400;BA;2;   2447;   1890
2203107;PI;2;   2625;   2149
4213104;SC;4;   1726;   1180
2705101;AL;2;   5900;   3155
4305504;RS;4;   1669;   1041
2931004;BA;2;   5679;   2822
4320453;NA;4;    764;    412
2307403;CE;2;   6760;   4917
2303402;CE;2;   4568;   3297
2600401;PE;2;   7730;   4580
4126652;PR;4;   1110;    570
2605509;PE;2;   3106;   2548
5106828;NA;5;   3193;   1580
2310100;CE;2;   3082;   1485
1711951;TO;1;    899;    661
2803906;SE;2;   3557;   2918
4201307;SC;4;   7232;   3862
3111002;MG;3;   6682;   3851
3516903;SP;3;   3607;   3251
2607802;PE;2;   4310;   3263
2925956;BA;2;   6265;   3290
2205003;PI;2;   3391;   1752
4319505;RS;4;   7399;   5035
1506302;PA;1;   5070;   4029
2913705;BA;2;  10148;   7758
4212809;SC;4;   5420;   4442
2516409;PB;2;   2586;   1661
3550902;NA;3;   4427;   4028
2500734;NA;2;    636;    338
1720002;TO;1;    683;    555
4108809;PR;4;   9686;   8719
4109401;PR;4;  50553;  46512
4301958;RS;4;    718;    653
1301605;NA;1;   3900;   2621
3121258;MG;3;   2382;   2199
2504033;PB;2;   1461;    930
3556008;SP;3;   4241;   3794
3112505;MG;3;   2647;   2439
2932002;BA;2;   7055;   3601
2921401;BA;2;   4655;   2972
2804003;SE;2;   4438;   3619
2102002;MA;2;   9592;   6284
4203956;SC;4;   6920;   6432
4215356;SC;4;   1159;    556
2401602;RN;2;   1299;    958
2202026;PI;2;   2056;   1445
2918407;BA;2;  55019;  49956
2209377;PI;2;   1548;   1129
4119509;PR;4;  26160;  24496
2903805;BA;2;   4956;   2942
1703107;TO;1;   1572;   1301
2916807;BA;2;   5331;   4516
2601508;PE;2;   3034;   1603
2705804;AL;2;   2122;   1467
2310407;CE;2;   3010;   1926
3556909;NA;3;   2086;   1924
3539004;SP;3;   3375;   3021
4322251;RS;4;   1280;   1066
3151602;MG;3;   3282;   3089
3545308;SP;3;  11490;  10821
2408300;RN;2;   9786;   8007
2207207;PI;2;   2007;   1087
2210904;PI;2;   1280;    750
2916708;BA;2;   2224;   1593
2505808;PB;2;   1074;    828
5106174;MT;5;    760;    363
5005202;MS;5;   5165;   4837
2313351;CE;2;   4289;   2446
2209872;NA;2;   1511;    888
2106755;MA;2;   5195;   3891
3533908;SP;3;  15985;  14291
2916104;BA;2;   6341;   5599
2802403;SE;2;   3215;   2331
2602704;PE;2;   3567;   2685
3121506;MG;3;    956;    457
4211306;SC;4;  18566;  17199
3127602;MG;3;   3360;   2916
4301107;RS;4;   4608;   4334
3514205;SP;3;    729;    686
2507903;PB;2;   2904;   2119
2902054;BA;2;   3121;   2245
3554953;NA;3;   1889;   1047
2909208;BA;2;   4868;   2535
3301504;RJ;3;   6603;   6106
2915809;BA;2;   6092;   4977
2914505;BA;2;   7803;   3808
2709400;AL;2;   6687;   4988
2301307;CE;2;   5551;   3545
1300086;AM;1;   1883;    997
3106903;MG;3;   4597;   4270
2211100;PI;2;  10839;   5717
1302900;AM;1;  10004;   5198
3503703;SP;3;   2691;   2450
3300951;RJ;3;   2485;   2312
2928307;BA;2;   2480;   1251
3131703;MG;3;  31711;  29092
4113007;PR;4;   2113;   1980
3554755;SP;3;    464;    428
2910602;BA;2;   8645;   7001
4125555;PR;4;    677;    628
2930402;BA;2;   4311;   2290
3201506;ES;3;  36191;  32111
3158904;MG;3;   2545;   1221
3537800;SP;3;  15414;   8210
2709152;AL;2;  10324;   7696
3140555;MG;3;   2225;   1792
2300150;CE;2;   4184;   3200
4112702;PR;4;   3668;   3370
2925931;BA;2;   3036;   2235
2304608;CE;2;   1549;   1151
4120002;PR;4;   4329;   4005
3553302;SP;3;   6855;   6245
3514304;SP;3;   2837;   2644
4212205;SC;4;   5356;   2851
3160900;MG;3;   1103;    996
2207553;PI;2;   1168;    714
3539905;SP;3;   1815;   1603
2413706;RN;2;   1427;    997
2702355;AL;2;   5863;   3701
4300661;NA;4;    425;    309
3542008;SP;3;   1947;   1822
3149101;MG;3;   3403;   1737
2907707;BA;2;   2739;   1415
3305554;RJ;3;  24256;  22741
2110500;MA;2;   9664;   5470
3547700;SP;3;   6691;   6195
2106102;MA;2;   2670;   1565
2103307;MA;2;  29571;  22947
2902807;BA;2;   5617;   4354
3111200;MG;3;  17166;  16112
3117306;MG;3;   6956;   6285
2613305;PE;2;   6189;   4576
2501153;NA;2;    488;    245
2204105;PI;2;   1323;   1027
2410256;RN;2;   1441;    736
2104305;MA;2;   2477;   1335
1200054;AC;1;   1539;    765
3512001;SP;3;   5313;   4933
2608404;PE;2;   4163;   2793
2210656;NA;2;   2754;   1699
2907509;BA;2;  15169;  13724
1706001;TO;1;   1421;    707
2800605;SE;2;   6846;   5996
2606101;PE;2;   8259;   4137
4318903;RS;4;  11858;  11026
3154804;NA;3;   2631;   2462
2306504;CE;2;   4931;   2794
2701803;AL;2;   2042;   1220
2510907;PB;2;   3294;   1614
2206704;PI;2;   2098;   1154
2303907;CE;2;   3201;   2159
2209153;NA;2;   1049;    714
1501576;NA;1;   3848;   1869
3111903;MG;3;   1820;   1647
2802502;SE;2;    882;    742
3500501;SP;3;   5595;   5184
2503902;PB;2;   1857;    970
4110300;PR;4;    969;    897
3126109;MG;3;  21301;  19522
4316105;RS;4;   3048;   2778
2310506;CE;2;  11933;   8469
2201770;NA;2;   1520;    826
2513703;PB;2;  33546;  27544
2918001;BA;2;  45309;  41035
2202711;PI;2;   1328;    974
4117206;PR;4;   1822;   1708
5213004;GO;5;   3554;   3308
2414803;RN;2;   2765;   2097
3521101;SP;3;   1778;   1571
2900504;BA;2;   2656;   2027
3110301;MG;3;   4727;   2617
2102036;MA;2;   6188;   3546
3533601;NA;3;   2169;   1967
3102209;MG;3;   1402;    688
2910206;BA;2;   1179;    575
3533007;SP;3;   6231;   5702
3510005;SP;3;   9621;   9015
2502706;NA;2;   1395;   1010
3535507;SP;3;  13029;  12126
4305454;RS;4;   4399;   3999
2610202;PE;2;   7277;   3880
2311108;CE;2;   4148;   2289
3168804;MG;3;   2303;   1917
2201507;PI;2;   6915;   4898
3512704;SP;3;   1213;    780
3170057;MG;3;   3688;   1790
3101508;MG;3;  11183;  10441
2110005;MA;2;  17454;  11475
2611705;PE;2;   6011;   2959
2919900;NA;2;   2098;   1111
3169307;MG;3;  21550;  19547
4205209;SC;4;   1442;   1029
2106607;NA;2;   7591;   4899
2514206;PB;2;   2221;   1227
2111904;MA;2;   2700;   1831
2905008;BA;2;   6330;   5474
4203204;SC;4;  18301;  16234
4314456;RS;4;    818;    766
2923704;BA;2;   7211;   4588
3535309;SP;3;   7166;   6613
2910008;BA;2;   3381;   2115
2602407;PE;2;   2434;   1314
